sol,name,udr_image_id,filter_used,comp_quality
315,McamRImage_0425464249-00000-1,22606,0,-85
489,McamRRecoveredProduct_0440917194-53845-1,22606,NULL,0
315,McamRImage_0425464270-00000-1,22608,0,-85
489,McamRRecoveredProduct_0440917200-21794-1,22608,NULL,0
315,McamRImage_0425464308-00000-1,22610,0,-85
489,McamRRecoveredProduct_0440917206-28560-1,22610,NULL,0
315,McamRImage_0425464329-00000-1,22612,0,-85
489,McamRRecoveredProduct_0440917209-64058-1,22612,NULL,0
315,McamRImage_0425464368-00000-1,22614,0,-85
489,McamRRecoveredProduct_0440917213-48720-1,22614,NULL,0
315,McamRImage_0425464389-00000-1,22616,0,-85
489,McamRRecoveredProduct_0440917218-21300-1,22616,NULL,0
316,McamRImage_0425553763-00000-1,22965,0,-85
316,McamRImage_0425553763-00000-2,22965,NULL,-85
316,McamRImage_0425553763-00000-3,22965,NULL,-85
489,McamRRecoveredProduct_0440917225-11906-1,22965,NULL,0
316,McamRImage_0425553799-00000-1,22967,0,-85
316,McamRImage_0425553799-00000-2,22967,NULL,-85
316,McamRImage_0425553799-00000-3,22967,NULL,-85
489,McamRRecoveredProduct_0440917230-38344-1,22967,NULL,0
316,McamRImage_0425553820-00000-1,22969,0,-85
316,McamRImage_0425553820-00000-2,22969,NULL,-85
316,McamRImage_0425553820-00000-3,22969,NULL,-85
489,McamRRecoveredProduct_0440917236-35798-1,22969,NULL,0
316,McamRImage_0425553858-00000-1,22971,0,-85
316,McamRImage_0425553858-00000-2,22971,NULL,-85
316,McamRImage_0425553858-00000-3,22971,NULL,-85
489,McamRRecoveredProduct_0440917240-10174-1,22971,NULL,0
316,McamRImage_0425553879-00000-1,22973,0,-85
316,McamRImage_0425553879-00000-2,22973,NULL,-85
316,McamRImage_0425553879-00000-3,22973,NULL,-85
489,McamRRecoveredProduct_0440917243-50562-1,22973,NULL,0
316,McamRImage_0425553917-00000-1,22975,0,-85
316,McamRImage_0425553917-00000-2,22975,NULL,-85
316,McamRImage_0425553917-00000-3,22975,NULL,-85
489,McamRRecoveredProduct_0440917248-38465-1,22975,NULL,0
316,McamRImage_0425553938-00000-1,22977,0,-85
316,McamRImage_0425553938-00000-2,22977,NULL,-85
316,McamRImage_0425553938-00000-3,22977,NULL,-85
489,McamRRecoveredProduct_0440917254-22480-1,22977,NULL,0
316,McamRImage_0425553976-00000-1,22979,0,-85
316,McamRImage_0425553976-00000-2,22979,NULL,-85
316,McamRImage_0425553976-00000-3,22979,NULL,-85
489,McamRRecoveredProduct_0440917259-46966-1,22979,NULL,0
316,McamRImage_0425553997-00000-1,22981,0,-85
316,McamRImage_0425553997-00000-2,22981,NULL,-85
316,McamRImage_0425553997-00000-3,22981,NULL,-85
489,McamRRecoveredProduct_0440917265-30372-1,22981,NULL,0
316,McamRImage_0425554035-00000-1,22983,0,-85
316,McamRImage_0425554035-00000-2,22983,NULL,-85
316,McamRImage_0425554035-00000-3,22983,NULL,-85
489,McamRRecoveredProduct_0440917271-02411-1,22983,NULL,0
316,McamRImage_0425554056-00000-1,22985,0,-85
316,McamRImage_0425554056-00000-2,22985,NULL,-85
316,McamRImage_0425554056-00000-3,22985,NULL,-85
489,McamRRecoveredProduct_0440917276-21822-1,22985,NULL,0
316,McamRImage_0425554094-00000-1,22987,0,-85
316,McamRImage_0425554094-00000-2,22987,NULL,-85
316,McamRImage_0425554094-00000-3,22987,NULL,-85
489,McamRRecoveredProduct_0440917281-54690-1,22987,NULL,0
316,McamRImage_0425554115-00000-1,22989,0,-85
316,McamRImage_0425554115-00000-2,22989,NULL,-85
316,McamRImage_0425554115-00000-3,22989,NULL,-85
489,McamRRecoveredProduct_0440917286-59786-1,22989,NULL,0
316,McamRImage_0425554153-00000-1,22991,0,-85
316,McamRImage_0425554153-00000-2,22991,NULL,-85
316,McamRImage_0425554153-00000-3,22991,NULL,-85
489,McamRRecoveredProduct_0440917292-01521-1,22991,NULL,0
316,McamRImage_0425554175-00000-1,22993,0,-85
316,McamRImage_0425554175-00000-2,22993,NULL,-85
316,McamRImage_0425554175-00000-3,22993,NULL,-85
489,McamRRecoveredProduct_0440917296-50657-1,22993,NULL,0
316,McamRImage_0425554213-00000-1,22995,0,-85
316,McamRImage_0425554213-00000-2,22995,NULL,-85
316,McamRImage_0425554213-00000-3,22995,NULL,-85
489,McamRRecoveredProduct_0440917301-51676-1,22995,NULL,0
319,McamRImage_0425807048-00000-1,23706,0,-85
367,McamRRecoveredProduct_0430069143-05658-1,23706,NULL,0
319,McamRImage_0425807091-00000-1,23708,0,-85
367,McamRRecoveredProduct_0430069146-46418-1,23708,NULL,0
319,McamRImage_0425807138-00000-1,23710,0,-85
367,McamRRecoveredProduct_0430069150-19182-1,23710,NULL,0
319,McamRImage_0425807184-00000-1,23712,0,-85
367,McamRRecoveredProduct_0430069153-54829-1,23712,NULL,0
319,McamRImage_0425807230-00000-1,23714,0,-85
367,McamRRecoveredProduct_0430069157-22072-1,23714,NULL,0
319,McamRImage_0425807276-00000-1,23716,0,-85
367,McamRRecoveredProduct_0430069160-54673-1,23716,NULL,0
319,McamRImage_0425807322-00000-1,23718,0,-85
367,McamRRecoveredProduct_0430069164-21806-1,23718,NULL,0
319,McamRImage_0425807368-00000-1,23720,0,-85
367,McamRRecoveredProduct_0430069167-52751-1,23720,NULL,0
319,McamRImage_0425807414-00000-1,23722,0,-85
367,McamRRecoveredProduct_0430069171-26143-1,23722,NULL,0
319,McamRImage_0425807463-00000-1,23724,0,-85
367,McamRRecoveredProduct_0430069174-63796-1,23724,NULL,0
319,McamRImage_0425807512-00000-1,23726,0,-85
367,McamRRecoveredProduct_0430069178-32062-1,23726,NULL,0
319,McamRImage_0425807561-00000-1,23728,0,-85
367,McamRRecoveredProduct_0430069182-22421-1,23728,NULL,0
319,McamRImage_0425807612-00000-1,23730,0,-85
367,McamRRecoveredProduct_0430069185-62900-1,23730,NULL,0
319,McamRImage_0425807663-00000-1,23732,0,-85
367,McamRRecoveredProduct_0430069189-36282-1,23732,NULL,0
319,McamRImage_0425807714-00000-1,23734,0,-85
367,McamRRecoveredProduct_0430069193-09531-1,23734,NULL,0
319,McamRImage_0425807765-00000-1,23736,0,-85
367,McamRRecoveredProduct_0430069196-43539-1,23736,NULL,0
319,McamRImage_0425807817-00000-1,23738,0,-85
367,McamRRecoveredProduct_0430069200-32210-1,23738,NULL,0
319,McamRImage_0425807869-00000-1,23740,0,-85
367,McamRRecoveredProduct_0430069204-02358-1,23740,NULL,0
319,McamRImage_0425807921-00000-1,23742,0,-85
367,McamRRecoveredProduct_0430069207-35691-1,23742,NULL,0
319,McamRImage_0425807973-00000-1,23744,0,-85
367,McamRRecoveredProduct_0430069211-01949-1,23744,NULL,0
319,McamRImage_0425808025-00000-1,23746,0,-85
367,McamRRecoveredProduct_0430069214-34789-1,23746,NULL,0
319,McamRImage_0425808077-00000-1,23748,0,-85
367,McamRRecoveredProduct_0430069218-02537-1,23748,NULL,0
319,McamRImage_0425808129-00000-1,23750,0,-85
367,McamRRecoveredProduct_0430069221-37844-1,23750,NULL,0
319,McamRImage_0425808181-00000-1,23752,0,-85
367,McamRRecoveredProduct_0430069225-09701-1,23752,NULL,0
319,McamRImage_0425808233-00000-1,23754,0,-85
367,McamRRecoveredProduct_0430069228-45457-1,23754,NULL,0
319,McamRImage_0425808285-00000-1,23756,0,-85
367,McamRRecoveredProduct_0430069232-15709-1,23756,NULL,0
319,McamRImage_0425808338-00000-1,23758,0,-85
367,McamRRecoveredProduct_0430069235-47549-1,23758,NULL,0
319,McamRImage_0425808394-00000-1,23760,0,-85
367,McamRRecoveredProduct_0430069239-12891-1,23760,NULL,0
319,McamRImage_0425808450-00000-1,23762,0,-85
367,McamRRecoveredProduct_0430069242-46915-1,23762,NULL,0
319,McamRImage_0425808505-00000-1,23764,0,-85
367,McamRRecoveredProduct_0430069246-13292-1,23764,NULL,0
319,McamRImage_0425808561-00000-1,23766,0,-85
367,McamRRecoveredProduct_0430069249-43932-1,23766,NULL,0
319,McamRImage_0425808617-00000-1,23768,0,-85
367,McamRRecoveredProduct_0430069253-03049-1,23768,NULL,0
319,McamRImage_0425808673-00000-1,23770,0,-85
367,McamRRecoveredProduct_0430069256-34384-1,23770,NULL,0
319,McamRImage_0425808728-00000-1,23772,0,-85
367,McamRRecoveredProduct_0430069259-56009-1,23772,NULL,0
319,McamRImage_0425808784-00000-1,23774,0,-85
367,McamRRecoveredProduct_0430069263-15967-1,23774,NULL,0
319,McamRImage_0425808840-00000-1,23776,0,-85
367,McamRRecoveredProduct_0430069266-46725-1,23776,NULL,0
319,McamRImage_0425808895-00000-1,23778,0,-85
367,McamRRecoveredProduct_0430069270-14211-1,23778,NULL,0
319,McamRImage_0425808950-00000-1,23780,0,-85
367,McamRRecoveredProduct_0430069273-48610-1,23780,NULL,0
319,McamRImage_0425809004-00000-1,23782,0,-85
367,McamRRecoveredProduct_0430069277-11716-1,23782,NULL,0
319,McamRImage_0425809058-00000-1,23784,0,-85
367,McamRRecoveredProduct_0430069280-38394-1,23784,NULL,0
319,McamRImage_0425809112-00000-1,23786,0,-85
367,McamRRecoveredProduct_0430069284-03567-1,23786,NULL,0
319,McamRImage_0425809165-00000-1,23788,0,-85
367,McamRRecoveredProduct_0430069287-35726-1,23788,NULL,0
319,McamRImage_0425809218-00000-1,23790,0,-85
367,McamRRecoveredProduct_0430069291-09758-1,23790,NULL,0
319,McamRImage_0425809276-00000-1,23792,0,-85
367,McamRRecoveredProduct_0430069294-46437-1,23792,NULL,0
319,McamRImage_0425809329-00000-1,23794,0,-85
367,McamRRecoveredProduct_0430069298-20904-1,23794,NULL,0
319,McamRImage_0425809382-00000-1,23796,0,-85
367,McamRRecoveredProduct_0430069301-55703-1,23796,NULL,0
319,McamRImage_0425809435-00000-1,23798,0,-85
367,McamRRecoveredProduct_0430069305-24569-1,23798,NULL,0
319,McamRImage_0425809488-00000-1,23800,0,-85
367,McamRRecoveredProduct_0430069308-58024-1,23800,NULL,0
319,McamRImage_0425809539-00000-1,23802,0,-85
367,McamRRecoveredProduct_0430069312-26172-1,23802,NULL,0
319,McamRImage_0425809590-00000-1,23804,0,-85
367,McamRRecoveredProduct_0430069315-58074-1,23804,NULL,0
319,McamRImage_0425809641-00000-1,23806,0,-85
367,McamRRecoveredProduct_0430069319-24476-1,23806,NULL,0
319,McamRImage_0425809690-00000-1,23808,0,-85
367,McamRRecoveredProduct_0430069322-56259-1,23808,NULL,0
319,McamLImage_0425806056-00000-1,23809,0,-95
319,McamLImage_0425806056-00000-2,23809,NULL,-95
420,McamLRecoveredProduct_0434787939-32339-1,23809,NULL,0
319,McamLImage_0425806110-00000-1,23811,0,-95
420,McamLRecoveredProduct_0434787943-19068-1,23811,NULL,0
319,McamLImage_0425806166-00000-1,23813,0,-95
420,McamLRecoveredProduct_0434787947-06847-1,23813,NULL,0
319,McamLImage_0425806222-00000-1,23815,0,-95
420,McamLRecoveredProduct_0434787950-55837-1,23815,NULL,0
319,McamLImage_0425806278-00000-1,23817,0,-95
420,McamLRecoveredProduct_0434787954-35076-1,23817,NULL,0
319,McamLImage_0425806334-00000-1,23819,0,-95
420,McamLRecoveredProduct_0434787958-10535-1,23819,NULL,0
319,McamLImage_0425806389-00000-1,23821,0,-95
420,McamLRecoveredProduct_0434787961-48814-1,23821,NULL,0
319,McamLImage_0425806444-00000-1,23823,0,-95
420,McamLRecoveredProduct_0434787965-25488-1,23823,NULL,0
319,McamLImage_0425806498-00000-1,23825,0,-95
420,McamLRecoveredProduct_0434787969-01770-1,23825,NULL,0
319,McamLImage_0425806552-00000-1,23827,0,-95
420,McamLRecoveredProduct_0434787972-45005-1,23827,NULL,0
319,McamLImage_0425806606-00000-1,23829,0,-95
420,McamLRecoveredProduct_0434787976-21866-1,23829,NULL,0
319,McamLImage_0425806660-00000-1,23831,0,-95
420,McamLRecoveredProduct_0434787979-64007-1,23831,NULL,0
319,McamLImage_0425806710-00000-1,23833,0,-95
420,McamLRecoveredProduct_0434787983-44765-1,23833,NULL,0
319,McamLImage_0425806765-00000-1,23835,0,-95
420,McamLRecoveredProduct_0434787987-24217-1,23835,NULL,0
319,McamLImage_0425806819-00000-1,23837,0,-95
420,McamLRecoveredProduct_0434787991-05599-1,23837,NULL,0
319,McamLImage_0425806873-00000-1,23839,0,-95
420,McamLRecoveredProduct_0434787994-42575-1,23839,NULL,0
319,McamLImage_0425806927-00000-1,23841,0,-95
420,McamLRecoveredProduct_0434787998-13134-1,23841,NULL,0
319,McamLImage_0425806981-00000-1,23843,0,-95
420,McamLRecoveredProduct_0434788001-45904-1,23843,NULL,0
335,McamRImage_0427225466-13683-1,24345,0,-85
592,McamRRecoveredProduct_0450050154-10634-1,24345,NULL,0
337,McamLImage_0427418977-17786-1,24376,0,-80
390,McamLRecoveredProduct_0432125746-36385-1,24376,NULL,95
462,McamLRecoveredProduct_0438521196-05104-2,24376,NULL,0
337,McamLImage_0427419020-64919-1,24377,0,-80
390,McamLRecoveredProduct_0432125750-05754-1,24377,NULL,95
462,McamLRecoveredProduct_0438521200-21373-2,24377,NULL,0
337,McamLImage_0427419040-63917-1,24378,0,-80
390,McamLRecoveredProduct_0432125753-35793-1,24378,NULL,95
462,McamLRecoveredProduct_0438521204-33370-2,24378,NULL,0
337,McamLImage_0427419070-61927-1,24379,0,-80
390,McamLRecoveredProduct_0432125756-64955-1,24379,NULL,95
462,McamLRecoveredProduct_0438521208-43962-2,24379,NULL,0
337,McamLImage_0427419090-61928-1,24380,0,-80
390,McamLRecoveredProduct_0432125760-26204-1,24380,NULL,95
462,McamLRecoveredProduct_0438521212-50511-2,24380,NULL,0
338,McamLImage_0427502150-11735-1,24401,0,-80
462,McamLRecoveredProduct_0438521217-29393-2,24401,NULL,0
338,McamLImage_0427502192-22962-1,24402,0,-80
462,McamLRecoveredProduct_0438521221-03727-2,24402,NULL,0
338,McamLImage_0427502211-26003-1,24403,0,-80
462,McamLRecoveredProduct_0438521224-47480-2,24403,NULL,0
338,McamLImage_0427502240-21877-1,24404,0,-80
390,McamLRecoveredProduct_0432125764-10056-1,24404,NULL,95
462,McamLRecoveredProduct_0438521228-22035-2,24404,NULL,0
338,McamLImage_0427502259-22959-1,24405,0,-80
390,McamLRecoveredProduct_0432125767-07770-1,24405,NULL,95
462,McamLRecoveredProduct_0438521231-59833-2,24405,NULL,0
340,McamLImage_0427685731-15804-1,24461,0,-80
462,McamLRecoveredProduct_0438521236-46783-2,24461,NULL,0
340,McamLImage_0427685773-58758-1,24462,0,-80
462,McamLRecoveredProduct_0438521240-32033-2,24462,NULL,0
340,McamLImage_0427685792-63918-1,24463,0,-80
462,McamLRecoveredProduct_0438521244-11849-2,24463,NULL,0
340,McamLImage_0427685821-61053-1,24464,0,-80
462,McamLRecoveredProduct_0438521247-51034-2,24464,NULL,0
340,McamLImage_0427685839-60939-1,24465,0,-80
462,McamLRecoveredProduct_0438521251-38718-2,24465,NULL,0
342,McamLImage_0427863405-15806-1,24497,0,-85
462,McamLRecoveredProduct_0438521256-37569-2,24497,NULL,0
342,McamLImage_0427863448-04662-1,24498,0,-85
462,McamLRecoveredProduct_0438521260-23989-2,24498,NULL,0
342,McamLImage_0427863468-07589-1,24499,0,-85
462,McamLRecoveredProduct_0438521264-07826-2,24499,NULL,0
342,McamLImage_0427863497-06625-1,24500,0,-85
462,McamLRecoveredProduct_0438521267-55104-2,24500,NULL,0
342,McamLImage_0427863517-05531-1,24501,0,-85
462,McamLRecoveredProduct_0438521271-34660-2,24501,NULL,0
343,McamLImage_0427948191-17786-1,24527,0,-80
343,McamLImage_0427948191-17786-2,24527,NULL,-80
462,McamLRecoveredProduct_0438521275-21403-2,24527,NULL,0
343,McamLImage_0427948233-15825-1,24528,0,-80
343,McamLImage_0427948233-15825-2,24528,NULL,-80
462,McamLRecoveredProduct_0438521278-53806-2,24528,NULL,0
343,McamLImage_0427948252-18888-1,24529,0,-80
343,McamLImage_0427948252-18888-2,24529,NULL,-80
462,McamLRecoveredProduct_0438521282-21785-2,24529,NULL,0
343,McamLImage_0427948279-17798-1,24530,0,-80
343,McamLImage_0427948279-17798-2,24530,NULL,-80
462,McamLRecoveredProduct_0438521285-54223-2,24530,NULL,0
343,McamLImage_0427948297-17799-1,24531,0,-80
343,McamLImage_0427948297-17799-2,24531,NULL,-80
462,McamLRecoveredProduct_0438521289-25407-2,24531,NULL,0
344,McamLImage_0428038339-18874-1,24544,0,-80
462,McamLRecoveredProduct_0438521293-28330-2,24544,NULL,0
344,McamLImage_0428038381-55720-1,24545,0,-80
344,McamLImage_0428038381-55720-2,24545,NULL,-80
462,McamLRecoveredProduct_0438521297-19979-2,24545,NULL,0
344,McamLImage_0428038400-59898-1,24546,0,-80
344,McamLImage_0428038400-59898-2,24546,NULL,-80
462,McamLRecoveredProduct_0438521300-63048-2,24546,NULL,0
344,McamLImage_0428038429-58758-1,24547,0,-80
344,McamLImage_0428038429-58758-2,24547,NULL,-80
462,McamLRecoveredProduct_0438521304-38417-2,24547,NULL,0
344,McamLImage_0428038448-58757-1,24548,0,-80
344,McamLImage_0428038448-58757-2,24548,NULL,-80
462,McamLRecoveredProduct_0438521308-19138-2,24548,NULL,0
345,McamLImage_0428122288-29342-1,24690,0,-80
462,McamLRecoveredProduct_0438521312-24277-2,24690,NULL,0
345,McamLImage_0428122331-05508-1,24691,0,-80
462,McamLRecoveredProduct_0438521315-61902-2,24691,NULL,0
345,McamLImage_0428122350-10610-1,24692,0,-80
462,McamLRecoveredProduct_0438521319-32170-2,24692,NULL,0
345,McamLImage_0428122379-07590-1,24693,0,-80
462,McamLRecoveredProduct_0438521323-02326-2,24693,NULL,0
345,McamLImage_0428122398-14817-1,24694,0,-80
462,McamLRecoveredProduct_0438521326-36772-2,24694,NULL,0
346,McamRImage_0428208848-00000-1,24733,0,-85
462,McamRRecoveredProduct_0438521024-10633-1,24733,NULL,0
346,McamRImage_0428208887-00000-1,24735,0,-85
462,McamRRecoveredProduct_0438521027-32703-1,24735,NULL,0
346,McamRImage_0428208908-00000-1,24737,0,-85
462,McamRRecoveredProduct_0438521030-55148-1,24737,NULL,0
346,McamRImage_0428208929-00000-1,24739,0,-85
462,McamRRecoveredProduct_0438521034-24018-1,24739,NULL,0
346,McamRImage_0428208964-00000-1,24741,0,-85
462,McamRRecoveredProduct_0438521037-47459-1,24741,NULL,0
346,McamRImage_0428208985-00000-1,24743,0,-85
462,McamRRecoveredProduct_0438521041-08091-1,24743,NULL,0
346,McamRImage_0428209006-00000-1,24745,0,-85
462,McamRRecoveredProduct_0438521044-32575-1,24745,NULL,0
346,McamRImage_0428209041-00000-1,24747,0,-85
462,McamRRecoveredProduct_0438521047-58231-1,24747,NULL,0
346,McamRImage_0428209062-00000-1,24749,0,-85
462,McamRRecoveredProduct_0438521051-13594-1,24749,NULL,0
346,McamRImage_0428209083-00000-1,24751,0,-85
462,McamRRecoveredProduct_0438521054-35313-1,24751,NULL,0
346,McamRImage_0428209117-00000-1,24753,0,-85
462,McamRRecoveredProduct_0438521057-55792-1,24753,NULL,0
347,McamLImage_0428304662-17388-1,24756,0,-80
462,McamLRecoveredProduct_0438521330-22975-2,24756,NULL,0
347,McamLImage_0428304705-26009-1,24757,0,-80
462,McamLRecoveredProduct_0438521333-57041-2,24757,NULL,0
347,McamLImage_0428304724-28170-1,24758,0,-80
462,McamLRecoveredProduct_0438521337-41921-2,24758,NULL,0
347,McamLImage_0428304753-26002-1,24759,0,-80
462,McamLRecoveredProduct_0438521341-13255-2,24759,NULL,0
347,McamLImage_0428304772-28179-1,24760,0,-80
462,McamLRecoveredProduct_0438521344-45692-2,24760,NULL,0
349,McamLImage_0428472410-15802-1,24799,0,-85
462,McamLRecoveredProduct_0438521164-15713-1,24799,NULL,0
349,McamLImage_0428472439-01489-1,24800,0,-85
462,McamLRecoveredProduct_0438521167-42317-1,24800,NULL,0
349,McamLImage_0428472458-07597-1,24801,0,-85
462,McamLRecoveredProduct_0438521171-05043-1,24801,NULL,0
349,McamLImage_0428472487-04663-1,24802,0,-85
462,McamLRecoveredProduct_0438521174-30349-1,24802,NULL,0
349,McamLImage_0428472506-05513-1,24803,0,-85
349,McamLImage_0428472506-05513-2,24803,NULL,-85
462,McamLRecoveredProduct_0438521177-60814-1,24803,0,0
349,McamLImage_0428472535-03622-1,24804,0,-85
349,McamLImage_0428472535-03622-2,24804,NULL,-85
462,McamLRecoveredProduct_0438521181-30310-1,24804,0,0
349,McamLImage_0428472554-18889-1,24805,0,-85
349,McamLImage_0428472554-18889-2,24805,NULL,-85
462,McamLRecoveredProduct_0438521184-62775-1,24805,0,0
349,McamRImage_0428472601-00000-1,24807,0,-85
349,McamRImage_0428472601-00000-2,24807,NULL,-85
462,McamRRecoveredProduct_0438521062-11738-1,24807,NULL,0
349,McamRImage_0428472640-00000-1,24809,0,-85
349,McamRImage_0428472640-00000-2,24809,NULL,-85
462,McamRRecoveredProduct_0438521065-28168-1,24809,NULL,0
349,McamRImage_0428472661-00000-1,24811,0,-85
462,McamRRecoveredProduct_0438521068-48800-1,24811,NULL,0
349,McamRImage_0428472699-00000-1,24813,0,-85
462,McamRRecoveredProduct_0438521072-04533-1,24813,NULL,0
349,McamRImage_0428472719-00000-1,24815,0,-85
462,McamRRecoveredProduct_0438521075-20932-1,24815,NULL,0
349,McamLImage_0428490398-19975-1,24816,0,-80
462,McamLRecoveredProduct_0438521349-52815-2,24816,NULL,0
349,McamLImage_0428490441-13683-1,24817,0,-80
462,McamLRecoveredProduct_0438521353-44896-2,24817,NULL,0
349,McamLImage_0428490459-17799-1,24818,0,-80
462,McamLRecoveredProduct_0438521357-32394-2,24818,NULL,0
349,McamLImage_0428490477-13682-1,24819,0,-80
462,McamLRecoveredProduct_0438521361-05700-2,24819,NULL,0
349,McamLImage_0428490496-20956-1,24820,0,-80
462,McamLRecoveredProduct_0438521364-31229-2,24820,NULL,0
351,McamLImage_0428653919-22926-1,24935,0,-80
462,McamLRecoveredProduct_0438521368-27223-2,24935,NULL,0
351,McamLImage_0428653962-17858-1,24936,0,-80
351,McamLImage_0428653962-17858-2,24936,NULL,-80
462,McamLRecoveredProduct_0438521372-05601-2,24936,NULL,0
351,McamLImage_0428653981-26002-1,24937,0,-80
351,McamLImage_0428653981-26002-2,24937,NULL,-80
462,McamLRecoveredProduct_0438521375-41867-2,24937,NULL,0
351,McamLImage_0428654010-17799-1,24938,0,-80
351,McamLImage_0428654010-17799-2,24938,NULL,-80
462,McamLRecoveredProduct_0438521379-11259-2,24938,NULL,0
351,McamLImage_0428654029-20969-1,24939,0,-80
351,McamLImage_0428654029-20969-2,24939,NULL,-80
462,McamLRecoveredProduct_0438521382-46506-2,24939,NULL,0
351,McamLImage_0428654058-17799-1,24940,0,-80
351,McamLImage_0428654058-17799-2,24940,NULL,-80
462,McamLRecoveredProduct_0438521386-17256-2,24940,NULL,0
354,McamLImage_0428922891-17786-1,25072,0,-65
390,McamLRecoveredProduct_0432125771-07697-1,25072,NULL,95
462,McamLRecoveredProduct_0438521390-35741-2,25072,NULL,0
354,McamLImage_0428922933-50565-1,25073,0,-65
390,McamLRecoveredProduct_0432125774-04635-1,25073,NULL,95
